"number","en_name","jp_name","skill_id","jp_skill_name","en_skill_text","leader_id","jp_leader_name","en_leader_text","jp_name_normalized","jp_skill_name_normalized","jp_leader_name_normalized"
"186","Ghostring","ゴーストリング","42","毒の霧","Devil type cards ATK x1.5 for 1 turn. Inflict Poison damage equal to ATK x1 to all enemies every turn. Ignore enemy element and defense.","34","闇の防壁","50% Dark damage reduction.","ｺﾞ-ｽﾄﾘﾝｸﾞ","毒の霧","闇の防壁"
"1860","Kenshiro","ケンシロウ","1074","お前はもう死んでいる","Reduce enemies' defense to 0 for 1 turn. Effects carry forward on sweep. Increases time limit of orb movement by 7 seconds for 1 turn.","1121","北斗神拳は無敵だ!!","ATK x3.5 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.","ｹﾝｼﾛｳ","お前はもう死んでいる","北斗神拳は無敵だ"
"1861","Hokuto Shinken Master, Kenshiro","北斗神拳・ケンシロウ","1074","お前はもう死んでいる","Reduce enemies' defense to 0 for 1 turn. Effects carry forward on sweep. Increases time limit of orb movement by 7 seconds for 1 turn.","1122","北斗百裂拳","Attacker type cards ATK x1.2, RCV x1.2. ATK x3.5 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.","北斗神拳ｹﾝｼﾛｳ","お前はもう死んでいる","北斗百裂拳"
"1862","Toki","トキ","1075","闘勁呼法","100% damage reduction for 1 turn. Bind recovery for 3 turns.","1123","北斗有情破顔拳","ATK x3 when simultaneously clearing 6 connected Water orbs.","ﾄｷ","闘勁呼法","北斗有情破顔拳"
"1863","Gentle Fist Master, Toki","柔の拳・トキ","1075","闘勁呼法","100% damage reduction for 1 turn. Bind recovery for 3 turns.","1124","せめて奥義で葬ろう","Healer type cards HP x1.2, ATK x1.2. ATK x3 when simultaneously clearing 6 connected Water orbs.","柔の拳ﾄｷ","闘勁呼法","せめて奥義で葬ろう"
"1864","Shin","シン","1076","地獄へつきおとしてやる","Inflict damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Randomly spawn 7 Light orbs from non Light orbs.","1125","何本目に死ぬかな～","Devil type cards ATK x2.5.","ｼﾝ","地獄へつきおとしてやる","何本目に死ぬかな~"
"1865","Nanto Seiken Master, Shin","南斗聖拳・シン","1076","地獄へつきおとしてやる","Inflict damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Randomly spawn 7 Light orbs from non Light orbs.","1126","執念の元をたってやろう","Devil type cards ATK x2.5, RCV x1.5.","南斗聖拳ｼﾝ","地獄へつきおとしてやる","執念の元をたってやろう"
"1866","Rei","レイ","1077","てめえらの血は何色だ!","Change Heart, Jammer, Poison & Mortal Poison orbs to Water orbs. Attacker type cards ATK x1.25 for 1 turn.","1127","今度はてめえの番だ!!","Attacker type cards ATK x2.5.","ﾚｲ","てめえらの血は何色だ","今度はてめえの番だ"
"1867","Nanto Suichoken Master, Rei","南斗水鳥拳・レイ","1077","てめえらの血は何色だ!","Change Heart, Jammer, Poison & Mortal Poison orbs to Water orbs. Attacker type cards ATK x1.25 for 1 turn.","1128","飛翔白麗","Attacker type cards HP x1.5, ATK x2.5.","南斗水鳥拳ﾚｲ","てめえらの血は何色だ","飛翔白麗"
"1868","Juda","ユダ","1078","奥義血粧嘴","Inflict damage equal to ATK x50 to 1 enemy. Affected by enemy element and defense. Randomly spawn 2 Wood & Dark orbs from non Wood & Dark orbs.","1129","ひさしぶりだな……","ATK x3 when simultaneously clearing 6 connected Wood orbs.","ﾕﾀﾞ","奥義血粧嘴","ひさしぶりだな"
"1869","Nanto Kokakuken Master, Juda","南斗紅鶴拳・ユダ","1078","奥義血粧嘴","Inflict damage equal to ATK x50 to 1 enemy. Affected by enemy element and defense. Randomly spawn 2 Wood & Dark orbs from non Wood & Dark orbs.","1130","切れろ切れろぉ","ATK x3.5 when simultaneously clearing 7 connected Wood orbs.","南斗紅鶴拳ﾕﾀﾞ","奥義血粧嘴","切れろ切れろぉ"
"187","Zeus","ゼウス","94","ラース・オブ・ゴッド","Reduce 35% of all enemies' HP. Ignore enemy element and defense.","86","パワー・オブ・ゼウス","All attribute cards ATK x3 when HP is full.","ｾﾞｳｽ","ﾗ-ｽｵﾌﾞｺﾞﾂﾄﾞ","ﾊﾟﾜ-ｵﾌﾞｾﾞｳｽ"
"1870","Shew","シュウ","1079","聞け!わが魂の叫びを!!","Reshuffle all orbs.","1131","この命つきるまで!!","Attacker type cards ATK x2.","ｼﾕｳ","聞けわが魂の叫びを","この命つきるまで"
"1871","Nanto Hakuroken Master, Shew","南斗白鷺拳・シュウ","1079","聞け!わが魂の叫びを!!","Reshuffle all orbs.","1132","南斗烈脚斬陣","Attacker type cards ATK x2. While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.","南斗白鷺拳ｼﾕｳ","聞けわが魂の叫びを","南斗烈脚斬陣"
"1872","Thouzer","サウザー","1080","奥義天翔十字鳳","Change 3rd column from the right into Light orbs. Change middle row into Light orbs.","1133","滅びるがいい愛とともに!!","ATK x3 when simultaneously clearing 6 connected Light orbs.","ｻｳｻﾞ-","奥義天翔十字鳳","滅びるがいい愛とともに"
"1873","Holy Emperor, Thouzer","聖帝・サウザー","1080","奥義天翔十字鳳","Change 3rd column from the right into Light orbs. Change middle row into Light orbs.","1134","退かぬ!!媚びぬ!!省みぬ!!","Devil type cards HP x1.25. ATK x3 when simultaneously clearing 6 connected Light orbs.","聖帝ｻｳｻﾞ-","奥義天翔十字鳳","退かぬ媚びぬ省みぬ"
"1874","Mamiya","マミヤ","1081","鋼製の娥媚刺","Change Jammer & Water orbs to Fire orbs.","1135","わたしになんの用…","Healer type cards ATK x2.5.","ﾏﾐﾔ","鋼製の娥媚刺","わたしになんの用"
"1875","Unrequited Warrior Woman, Mamiya","秘愛の女戦士・マミヤ","1081","鋼製の娥媚刺","Change Jammer & Water orbs to Fire orbs.","1136","いいんだわたしはあの星で","Healer type cards ATK x2.5, RCV x1.5.","秘愛の女戦士ﾏﾐﾔ","鋼製の娥媚刺","いいんだわたしはあの星で"
"1876","zhao yun","ミニ趙雲","974","質実剛健の奮起","Recover 25% of max HP. Enhance Wood & Light orbs. +6% per orb, up to +180% for full board.","1034","誠心の闘志","All attribute cards HP x1.5, ATK x2.5, RCV x1.5 when <a href=""monster.asp?n=1816"">moral commanding deity, liu bei</a> in the same team.","ﾐﾆ趙雲","質実剛健の奮起","誠心の闘志"
"1877","mighty dragon general, zhao yun","龍威の勇将軍・ミニ趙雲","974","質実剛健の奮起","Recover 25% of max HP. Enhance Wood & Light orbs. +6% per orb, up to +180% for full board.","1034","誠心の闘志","All attribute cards HP x1.5, ATK x2.5, RCV x1.5 when <a href=""monster.asp?n=1816"">moral commanding deity, liu bei</a> in the same team.","龍威の勇将軍ﾐﾆ趙雲","質実剛健の奮起","誠心の闘志"
"1878","Diagoldos","ディアゴルドス","1059","テールライトニング","Randomly spawn 5 Light orbs from non Light orbs.","1071","守りの剣鱗","65% all damage reduction when HP is full.","ﾃﾞｲｱｺﾞﾙﾄﾞｽ","ﾃ-ﾙﾗｲﾄﾆﾝｸﾞ","守りの剣鱗"
"1879","Armored Blade Dragon, Diagoldos","重装剣龍・ディアゴルドス","1059","テールライトニング","Randomly spawn 5 Light orbs from non Light orbs.","1071","守りの剣鱗","65% all damage reduction when HP is full.","重装剣龍ﾃﾞｲｱｺﾞﾙﾄﾞｽ","ﾃ-ﾙﾗｲﾄﾆﾝｸﾞ","守りの剣鱗"
"188","Awoken Zeus","覚醒ゼウス","94","ラース・オブ・ゴッド","Reduce 35% of all enemies' HP. Ignore enemy element and defense.","86","パワー・オブ・ゼウス","All attribute cards ATK x3 when HP is full.","覚醒ｾﾞｳｽ","ﾗ-ｽｵﾌﾞｺﾞﾂﾄﾞ","ﾊﾟﾜ-ｵﾌﾞｾﾞｳｽ"
"1880","Ruler of Toyama Bay, Cold Amberjack","富山湾の絶対王者・寒ブリ","239","きときと","Change Dark orbs to Water orbs, Wood orbs to Heart orbs.","1047","富山湾の至宝・冬","ATK x3 when attacking with Fire, Water & Light orb types at the same time. Physical type cards HP x1.35.","富山湾の絶対王者寒ﾌﾞﾘ","きときと","富山湾の至宝冬"
"1881","Twin Blade Brave, Shotel","双曲剣の勇士・ショーテル","1044","スタイルチェンジ・木","Change own attribute to Wood for 1 turn. Attacker type cards ATK x1.5 for 1 turn.","1088","疾風の双剣術","Wood attribute cards ATK x3.5.","双曲剣の勇士ｼﾖ-ﾃﾙ","ｽﾀｲﾙﾁｴﾝｼﾞ木","疾風の双剣術"
"1882","Double-Edged Blade Brave, Claymore","両刃剣の勇士・クレイモア","1045","スタイルチェンジ・火","Change own attribute to Fire for 1 turn. Attacker type cards ATK x1.5 for 1 turn.","1089","灼熱の大剣術","Fire attribute cards ATK x3.5.","両刃剣の勇士ｸﾚｲﾓｱ","ｽﾀｲﾙﾁｴﾝｼﾞ火","灼熱の大剣術"
"1883","Nameless Blade Brave, Masamune","無銘刀の勇士・正宗","1046","スタイルチェンジ・水","Change own attribute to Water for 1 turn. Attacker type cards ATK x1.5 for 1 turn.","1090","静流の刀剣術","Water attribute cards ATK x3.5.","無銘刀の勇士正宗","ｽﾀｲﾙﾁｴﾝｼﾞ水","静流の刀剣術"
"1884","Curved Blade Brave, Kopis","曲刃剣の勇士・コピス","1045","スタイルチェンジ・火","Change own attribute to Fire for 1 turn. Attacker type cards ATK x1.5 for 1 turn.","1091","猛炎の曲剣術","Fire attribute cards ATK x3.5.","曲刃剣の勇士ｺﾋﾟｽ","ｽﾀｲﾙﾁｴﾝｼﾞ火","猛炎の曲剣術"
"1885","Massive Blade Brave, Zweihander","巨重剣の勇士・ツヴァイハンダー","1046","スタイルチェンジ・水","Change own attribute to Water for 1 turn. Attacker type cards ATK x1.5 for 1 turn.","1092","激流の重剣術","Water attribute cards ATK x3.5.","巨重剣の勇士ﾂｳﾞｱｲﾊﾝﾀﾞ-","ｽﾀｲﾙﾁｴﾝｼﾞ水","激流の重剣術"
"1886","紅蓮華飛速・エキドナロココ","紅蓮華飛速・エキドナロココ","758","尖聖剣","Delay 3 turns to all enemies. Recover 4000 HP.","1072","聖火鳥ルージュ","Healer type cards HP x1.2, ATK x3 when HP is less than 50% ( Healer attribute cards ATK x3.3 when HP is full. Healer attribute cards ATK x3.15 when HP is greater than 50%. ), RCV x1.2.","紅蓮華飛速ｴｷﾄﾞﾅﾛｺｺ","尖聖剣","聖火鳥ﾙ-ｼﾞﾕ"
"1887","幸七羽毛・ヘッドロココ","幸七羽毛・ヘッドロココ","758","尖聖剣","Delay 3 turns to all enemies. Recover 4000 HP.","800","聖神パシー受身","Healer type cards HP x1.2, ATK x3, RCV x1.2.","幸七羽毛ﾍﾂﾄﾞﾛｺｺ","尖聖剣","聖神ﾊﾟｼ-受身"
"1888","神王妃・ヘラマリア","神王妃・ヘラマリア","761","超悪魔の魔炎","Inflict Fire damage equal to ATK x200 to 1 enemy. Affected by enemy element and defense.","1073","ヘラマリアの吐息","Increases time limit of orb movement by 5 seconds. Devil type cards ATK x1.5.","神王妃ﾍﾗﾏﾘｱ","超悪魔の魔炎","ﾍﾗﾏﾘｱの吐息"
"1889","6聖球・サタンマリア","6聖球・サタンマリア","761","超悪魔の魔炎","Inflict Fire damage equal to ATK x200 to 1 enemy. Affected by enemy element and defense.","804","マリアアイ","Increases time limit of orb movement by 5 seconds.","6聖球ｻﾀﾝﾏﾘｱ","超悪魔の魔炎","ﾏﾘｱｱｲ"
"189","Hera","ヘラ","90","ギガグラビティ","Reduce 30% of all enemies' HP. Ignore enemy element and defense.","15","クイックブースト","Increases time limit of orb movement by 3 seconds.","ﾍﾗ","ｷﾞｶﾞｸﾞﾗﾋﾞﾃｲ","ｸｲﾂｸﾌﾞ-ｽﾄ"
"1890","たまドラゼウス","たまドラゼウス","762","ヒレフセーッ！","Reduce 30% of all enemies' HP. Ignore enemy element and defense. Recover 7000 HP.","1074","双子星の輝きたまぁ","Fusing this card to another may result in an awakening. ( Low success rate )","たまﾄﾞﾗｾﾞｳｽ","ﾋﾚﾌｾ-ﾂ","双子星の輝きたまぁ"
"1891","Raoh ChibiDra","ラオウちびドラ","1073","天に滅せい","Change Heart, Jammer, Poison & Mortal Poison orbs to Fire orbs. Reduces cooldown of other skills by 1 turn.","","","","ﾗｵｳちびﾄﾞﾗ","天に滅せい",""
"1892","","","","","","","","","","",""
"1893","","","","","","","","","","",""
"1894","","","","","","","","","","",""
"1895","","","","","","","","","","",""
"1896","Earth Dragon Swordsman","地の龍剣士","1094","龍撃態勢・木","Change Heart orbs to Wood orbs. Bind recovery for 3 turns.","1147","地龍の片鱗","Dragon type cards ATK x2.","地の龍剣士","龍撃態勢木","地龍の片鱗"
"1897","Earth Dragon Knight","アースドラゴンナイト","1094","龍撃態勢・木","Change Heart orbs to Wood orbs. Bind recovery for 3 turns.","1148","地龍の紋章","Dragon type cards ATK x2.5.","ｱ-ｽﾄﾞﾗｺﾞﾝﾅｲﾄ","龍撃態勢木","地龍の紋章"
"1898","Dark Dragon Swordsman","闇の龍剣士","1095","龍撃態勢・闇","Change Heart orbs to Dark orbs. Bind recovery for 3 turns.","1149","影龍の片鱗","Dragon type cards ATK x2.","闇の龍剣士","龍撃態勢闇","影龍の片鱗"
"1899","Shadow Dragon Knight","シャドウドラゴンナイト","1095","龍撃態勢・闇","Change Heart orbs to Dark orbs. Bind recovery for 3 turns.","1150","影龍の紋章","Dragon type cards ATK x2.5.","ｼﾔﾄﾞｳﾄﾞﾗｺﾞﾝﾅｲﾄ","龍撃態勢闇","影龍の紋章"
"19","D'spinas","デスピナス","50","ヘルブレス","Inflict Dark damage equal to ATK x20 to all enemies. Affected by enemy element and defense. Dark attribute ATK x1.5 for 2 turns.","50","闇の力","Dark attribute cards ATK x1.5.","ﾃﾞｽﾋﾟﾅｽ","ﾍﾙﾌﾞﾚｽ","闇の力"
"190","Awoken Hera","覚醒ヘラ","90","ギガグラビティ","Reduce 30% of all enemies' HP. Ignore enemy element and defense.","87","神の一手","Increases time limit of orb movement by 5 seconds.","覚醒ﾍﾗ","ｷﾞｶﾞｸﾞﾗﾋﾞﾃｲ","神の-手"
"1900","Juggler","曲芸士","1104","スマイル","Change all orbs to Wood, Light & Dark & Heart orbs.","1162","キャッチ","All attribute cards ATK x7 when reaching Heart & Heart combos.","曲芸士","ｽﾏｲﾙ","ｷﾔﾂﾁ"
"1901","最強装備, Juggler","最強装備・曲芸士","1104","スマイル","Change all orbs to Wood, Light & Dark & Heart orbs.","1162","キャッチ","All attribute cards ATK x7 when reaching Heart & Heart combos.","最強装備曲芸士","ｽﾏｲﾙ","ｷﾔﾂﾁ"
"1902","究極装備 Thief","究極装備・シーフ","130","みかわし","75% damage reduction for 3 turns.","128","コインを盗む","Get x2 coins after a battle. ( Cannot switch place with subs )","究極装備ｼ-ﾌ","みかわし","ｺｲﾝを盗む"
"1903","究極装備, Time Mage","究極装備・時魔道士","129","スロウ","Delay 2 turns to all enemies.","1163","ヘイスジャ","Healer & God type cards ATK x3. Increases time limit of orb movement by 2 seconds.","究極装備時魔道士","ｽﾛｳ","ﾍｲｽｼﾞﾔ"
"1904","究極装備 Ranger","究極装備・狩人","167","サイドワインダー","Inflict Fire damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Randomly spawn 4 Fire orbs from non Fire orbs.","1164","狩りコンボ・改","ATK x2 at 6 combos. ATK x1 for each additional combo, up to ATK x4 at 8 combos. ATK x1.25 when attacking with Fire orb types at the same time.","究極装備狩人","ｻｲﾄﾞﾜｲﾝﾀﾞ-","狩りｺﾝﾎﾞ改"
"1905","究極装備 Puppetmaster","究極装備・からくり士","168","虹色の磁石","Bind recovery for 4 turns. Give 7 seconds to move orbs without triggering matches.","1165","リジェネーター・改","Healer type cards ATK x3. Heal RCV x5 as HP after every orbs elimination.","究極装備からくり士","虹色の磁石","ﾘｼﾞｴﾈ-ﾀ-改"
"1906","究極装備 Fencer","究極装備・フェンサー","169","見切り","Reduce enemies' defense to 0 for 1 turn. Effects carry forward on sweep. Avoid all Dark  damage for 3 turns.","1166","突貫コンボ・改","Balanced type cards HP x1.25, ATK x1.25. ATK x2 at 3 combos. ATK x0.5 for each additional combo, up to ATK x2.5 at 4 combos.","究極装備ﾌｴﾝｻ-","見切り","突貫ｺﾝﾎﾞ改"
"1907","天獄召喚・バハムートヘルヘブン","天獄召喚・バハムートヘルヘブン","133","メガフレア","Deal 9999 damage to all enemies. Ignore enemy element and defense.","1167","竜王の憤怒","Dragon & Devil type cards ATK x3.","天獄召喚ﾊﾞﾊﾑ-ﾄﾍﾙﾍﾌﾞﾝ","ﾒｶﾞﾌﾚｱ","竜王の憤怒"
"1908","Red Material","レッドマテリアル","125","いかりのいちげき","Deal Fire damage to all enemies based on player's HP %. ATK x10 at 100% HP up to ATK x150 at 1 HP. Affected by enemy element and defense. Randomly spawn 3 Fire orbs from non Fire orbs.","","","","ﾚﾂﾄﾞﾏﾃﾘｱﾙ","いかりのいちげき",""
